direction,coverage,year,passengers,country_code,airport_code
Departures,National,2019,98144,DE,EDLW
Departures,National,2020,27929,DE,EDLW
Departures,National,2021,17176,DE,EDLW
Departures,National,2022,25869,DE,EDLW
Departures,International,2017,151178,DE,EDNY
Departures,International,2018,157186,DE,EDNY
Departures,International,2019,129085,DE,EDNY
Departures,International,2020,31158,DE,EDNY
Departures,International,2021,43196,DE,EDNY
Departures,International,2022,117986,DE,EDNY
Departures,National,2017,77537,DE,EDNY
Departures,National,2018,84451,DE,EDNY
Departures,National,2019,90422,DE,EDNY
Departures,National,2020,14881,DE,EDNY
Departures,National,2021,6167,DE,EDNY
Departures,National,2022,50840,DE,EDNY
Departures,International,2017,540615,DE,EDSB
Departures,International,2018,602009,DE,EDSB
Departures,International,2019,633024,DE,EDSB
Departures,International,2020,187486,DE,EDSB
Departures,International,2021,304733,DE,EDSB
Departures,International,2022,648869,DE,EDSB
Departures,National,2017,80734,DE,EDSB
Departures,National,2018,24640,DE,EDSB
Departures,National,2019,36308,DE,EDSB
Departures,National,2020,628,DE,EDSB
Departures,National,2021,915,DE,EDSB
Departures,National,2022,5849,DE,EDSB
Departures,International,2017,100835,DE,ETNL
Departures,International,2018,103875,DE,ETNL
Departures,International,2019,44114,DE,ETNL
Departures,International,2020,4402,DE,ETNL
Departures,International,2021,8283,DE,ETNL
Departures,International,2022,27350,DE,ETNL
Departures,National,2017,29276,DE,ETNL
Departures,National,2018,30516,DE,ETNL
Departures,National,2019,19459,DE,ETNL
Departures,National,2020,6343,DE,ETNL
Departures,National,2021,1456,DE,ETNL
Departures,National,2022,2700,DE,ETNL
Departures,International,2017,89580,DK,EKAH
Departures,International,2018,149239,DK,EKAH
Departures,International,2019,159392,DK,EKAH
Departures,International,2020,31448,DK,EKAH
Departures,International,2021,42006,DK,EKAH
Departures,International,2022,148317,DK,EKAH
Departures,National,2017,96155,DK,EKAH
Departures,National,2018,92690,DK,EKAH
Departures,National,2019,90227,DK,EKAH
Departures,National,2020,27623,DK,EKAH
Departures,National,2021,25171,DK,EKAH
Departures,National,2022,62239,DK,EKAH
Departures,International,2017,1604973,DK,EKBI
Departures,International,2018,1665519,DK,EKBI
Departures,International,2019,1775851,DK,EKBI
Departures,International,2020,426461,DK,EKBI
Departures,International,2021,650447,DK,EKBI
Departures,International,2022,1801476,DK,EKBI
Departures,National,2017,81067,DK,EKBI
Departures,National,2018,82755,DK,EKBI
Departures,National,2019,82966,DK,EKBI
Departures,National,2020,26944,DK,EKBI
Departures,National,2021,31918,DK,EKBI
Departures,National,2022,48075,DK,EKBI
Departures,International,2017,13631415,DK,EKCH
Departures,International,2018,14172564,DK,EKCH
Departures,International,2019,14181536,DK,EKCH
Departures,International,2020,3327622,DK,EKCH
Departures,International,2021,4100717,DK,EKCH
Departures,International,2022,10299574,DK,EKCH
Departures,National,2017,914827,DK,EKCH
Departures,National,2018,913786,DK,EKCH
Departures,National,2019,887336,DK,EKCH
Departures,National,2020,368376,DK,EKCH
Departures,National,2021,506461,DK,EKCH
Departures,National,2022,733854,DK,EKCH
Departures,International,2017,10625,DK,EKEB
Departures,International,2018,10928,DK,EKEB
Departures,International,2019,14274,DK,EKEB
Departures,International,2020,4283,DK,EKEB
Departures,International,2021,10103,DK,EKEB
Departures,International,2022,25681,DK,EKEB
Departures,National,2017,31546,DK,EKEB
Departures,National,2018,27520,DK,EKEB
Departures,National,2019,27761,DK,EKEB
Departures,National,2020,18548,DK,EKEB
Departures,National,2021,12753,DK,EKEB
Departures,National,2022,13857,DK,EKEB
Departures,International,2017,2868,DK,EKKA
Departures,International,2018,3932,DK,EKKA
Departures,International,2019,921,DK,EKKA
Departures,International,2020,1235,DK,EKKA
Departures,International,2021,753,DK,EKKA
Departures,International,2022,1707,DK,EKKA
Departures,National,2017,70788,DK,EKKA
Departures,National,2018,64183,DK,EKKA
Departures,National,2019,56490,DK,EKKA
Departures,National,2020,13514,DK,EKKA
Departures,National,2021,9375,DK,EKKA
Departures,National,2022,16377,DK,EKKA
Departures,International,2017,1253,DK,EKRK
Departures,International,2018,1107,DK,EKRK
Departures,International,2019,1499,DK,EKRK
Departures,International,2020,1283,DK,EKRK
Departures,International,2021,2369,DK,EKRK
Departures,International,2022,4250,DK,EKRK
Departures,National,2017,3463,DK,EKRK
Departures,National,2018,2411,DK,EKRK
Departures,National,2019,2427,DK,EKRK
Departures,National,2020,2972,DK,EKRK
Departures,National,2021,3207,DK,EKRK
Departures,National,2022,4014,DK,EKRK
Departures,International,2017,1970,DK,EKRN
Departures,International,2018,2459,DK,EKRN
Departures,International,2019,2024,DK,EKRN
Departures,International,2020,183,DK,EKRN
Departures,International,2021,748,DK,EKRN
Departures,International,2022,1984,DK,EKRN
Departures,National,2017,127344,DK,EKRN
Departures,National,2018,126092,DK,EKRN
Departures,National,2019,111394,DK,EKRN
Departures,National,2020,66380,DK,EKRN
Departures,National,2021,87285,DK,EKRN
Departures,National,2022,94095,DK,EKRN
Departures,International,2017,1914,DK,EKSB
Departures,International,2018,3246,DK,EKSB
Departures,International,2019,3447,DK,EKSB
Departures,International,2020,503,DK,EKSB
Departures,International,2021,1163,DK,EKSB
Departures,International,2022,3721,DK,EKSB
Departures,National,2017,30494,DK,EKSB
Departures,National,2018,33722,DK,EKSB
Departures,National,2019,34052,DK,EKSB
Departures,National,2020,10541,DK,EKSB
Departures,National,2021,13113,DK,EKSB
Departures,National,2022,20721,DK,EKSB
Departures,International,2017,21,DK,EKTS
Departures,International,2018,8,DK,EKTS
Departures,International,2019,7,DK,EKTS
Departures,International,2020,8,DK,EKTS
Departures,International,2022,8,DK,EKTS
Departures,National,2017,8,DK,EKTS
Departures,National,2018,0,DK,EKTS
Departures,National,2019,0,DK,EKTS
Departures,National,2020,0,DK,EKTS
Departures,National,2022,6,DK,EKTS
Departures,International,2017,321541,DK,EKYT
Departures,International,2018,373174,DK,EKYT
Departures,International,2019,331765,DK,EKYT
Departures,International,2020,72312,DK,EKYT
Departures,International,2021,95790,DK,EKYT
Departures,International,2022,255016,DK,EKYT
Departures,National,2017,430261,DK,EKYT
Departures,National,2018,422265,DK,EKYT
Departures,National,2019,392225,DK,EKYT
Departures,National,2020,181278,DK,EKYT
Departures,National,2021,288279,DK,EKYT
Departures,National,2022,416930,DK,EKYT
Departures,International,2017,1327877,EE,EETN
Departures,International,2018,1503940,EE,EETN
Departures,International,2019,1638277,EE,EETN
Departures,International,2020,416547,EE,EETN
Departures,International,2021,632601,EE,EETN
Departures,International,2022,1353692,EE,EETN
Departures,National,2017,12232,EE,EETN
Departures,National,2018,13691,EE,EETN
Departures,National,2019,15273,EE,EETN
Departures,National,2020,11859,EE,EETN
Departures,National,2021,19299,EE,EETN
Departures,National,2022,24420,EE,EETN
Departures,International,2017,850,EL,LGAL
Departures,International,2018,1170,EL,LGAL
Departures,International,2019,45,EL,LGAL
Departures,International,2020,21,EL,LGAL
Departures,International,2021,188,EL,LGAL
Departures,International,2022,871,EL,LGAL
Departures,National,2017,84754,EL,LGAL
Departures,National,2018,105999,EL,LGAL
Departures,National,2019,120907,EL,LGAL
Departures,National,2020,65793,EL,LGAL
Departures,National,2021,79578,EL,LGAL
Departures,National,2022,125382,EL,LGAL
Departures,International,2017,7250456,EL,LGAV
Departures,International,2018,8273015,EL,LGAV
Departures,International,2019,8989072,EL,LGAV
Departures,International,2020,2948655,EL,LGAV
Departures,International,2021,4460102,EL,LGAV
Departures,International,2022,8650971,EL,LGAV
Departures,National,2017,3578343,EL,LGAV
Departures,National,2018,3770629,EL,LGAV
Departures,National,2019,3777648,EL,LGAV
Departures,National,2020,1788809,EL,LGAV
Departures,National,2021,2719171,EL,LGAV
Departures,National,2022,4334659,EL,LGAV
Departures,International,2017,17731,EL,LGBL
Departures,International,2018,25480,EL,LGBL
Departures,International,2019,27897,EL,LGBL
Departures,International,2020,5119,EL,LGBL
Departures,International,2021,7182,EL,LGBL
Departures,International,2022,20709,EL,LGBL
Departures,National,2017,57,EL,LGBL
Departures,National,2018,4,EL,LGBL
Departures,National,2019,14,EL,LGBL
Departures,National,2020,0,EL,LGBL
Departures,National,2021,1550,EL,LGBL
Departures,National,2022,1506,EL,LGBL
Departures,International,2017,1385,EL,LGHI
Departures,International,2018,3169,EL,LGHI
Departures,International,2019,1522,EL,LGHI
Departures,International,2020,4,EL,LGHI
Departures,International,2021,4,EL,LGHI
Departures,International,2022,20,EL,LGHI
Departures,National,2017,113193,EL,LGHI
Departures,National,2018,118473,EL,LGHI
Departures,National,2019,127370,EL,LGHI
Departures,National,2020,64302,EL,LGHI
Departures,National,2021,88962,EL,LGHI
Departures,National,2022,116155,EL,LGHI
Departures,National,2017,22196,EL,LGIK
Departures,National,2018,23380,EL,LGIK
Departures,National,2019,25847,EL,LGIK
Departures,National,2020,12500,EL,LGIK
Departures,National,2021,22093,EL,LGIK
Departures,National,2022,29750,EL,LGIK
Departures,International,2017,3232,EL,LGIO
Departures,International,2018,10056,EL,LGIO
Departures,International,2019,14563,EL,LGIO
Departures,International,2020,2,EL,LGIO
Departures,International,2021,6617,EL,LGIO
Departures,International,2022,10579,EL,LGIO
Departures,National,2017,45366,EL,LGIO
Departures,National,2018,45087,EL,LGIO
Departures,National,2019,53557,EL,LGIO
Departures,National,2020,19197,EL,LGIO
Departures,National,2021,24889,EL,LGIO
Departures,National,2022,36281,EL,LGIO
Departures,International,2017,3104699,EL,LGIR
Departures,International,2018,3329729,EL,LGIR
Departures,International,2019,3264568,EL,LGIR
Departures,International,2020,879352,EL,LGIR
Departures,International,2021,2080937,EL,LGIR
Departures,International,2022,3305135,EL,LGIR
Departures,National,2017,599818,EL,LGIR
Departures,National,2018,699368,EL,LGIR
Departures,National,2019,682987,EL,LGIR
Departures,National,2020,313003,EL,LGIR
Departures,National,2021,420512,EL,LGIR
Departures,National,2022,682053,EL,LGIR
Departures,International,2017,47,EL,LGKA
Departures,International,2019,16,EL,LGKA
Departures,National,2017,4236,EL,LGKA
Departures,National,2018,2882,EL,LGKA
Departures,National,2019,1996,EL,LGKA
Departures,National,2020,995,EL,LGKA
Departures,National,2021,1642,EL,LGKA
Departures,National,2022,1886,EL,LGKA
Departures,International,2017,2943,EL,LGKC
Departures,International,2018,3268,EL,LGKC
Departures,International,2019,2016,EL,LGKC
Departures,International,2020,98,EL,LGKC
Departures,International,2022,810,EL,LGKC
Departures,National,2017,15745,EL,LGKC
Departures,National,2018,17319,EL,LGKC
Departures,National,2019,17817,EL,LGKC
Departures,National,2020,7199,EL,LGKC
Departures,National,2021,12951,EL,LGKC
Departures,National,2022,17441,EL,LGKC
Departures,International,2017,274931,EL,LGKF
Departures,International,2018,315830,EL,LGKF
Departures,International,2019,328173,EL,LGKF
Departures,International,2020,90707,EL,LGKF
Departures,International,2021,125222,EL,LGKF
Departures,International,2022,372757,EL,LGKF
Departures,National,2017,42123,EL,LGKF
Departures,National,2018,45134,EL,LGKF
Departures,National,2019,48066,EL,LGKF
Departures,National,2020,18807,EL,LGKF
Departures,National,2021,35538,EL,LGKF
Departures,National,2022,53872,EL,LGKF
Departures,National,2017,2737,EL,LGKJ
Departures,National,2018,2951,EL,LGKJ
Departures,National,2019,3323,EL,LGKJ
Departures,National,2020,1531,EL,LGKJ
Departures,National,2021,2621,EL,LGKJ
Departures,National,2022,3033,EL,LGKJ
Departures,International,2017,129548,EL,LGKL
Departures,International,2018,138214,EL,LGKL
Departures,International,2019,164179,EL,LGKL
Departures,International,2020,39671,EL,LGKL
Departures,International,2021,81454,EL,LGKL
Departures,International,2022,164876,EL,LGKL
Departures,National,2017,17983,EL,LGKL
Departures,National,2018,12640,EL,LGKL
Departures,National,2019,13103,EL,LGKL
Departures,National,2020,5239,EL,LGKL
Departures,National,2021,8917,EL,LGKL
Departures,National,2022,12852,EL,LGKL
Departures,International,2017,1054183,EL,LGKO
Departures,International,2018,1129465,EL,LGKO
Departures,International,2019,1159323,EL,LGKO
Departures,International,2020,362020,EL,LGKO
Departures,International,2021,735602,EL,LGKO
Departures,International,2022,1304805,EL,LGKO
Departures,National,2017,118558,EL,LGKO
Departures,National,2018,135235,EL,LGKO
Departures,National,2019,142498,EL,LGKO
Departures,National,2020,68709,EL,LGKO
Departures,National,2021,91366,EL,LGKO
Departures,National,2022,139392,EL,LGKO
Departures,International,2017,92775,EL,LGKP
Departures,International,2018,98577,EL,LGKP
Departures,International,2019,105965,EL,LGKP
Departures,International,2020,13714,EL,LGKP
Departures,International,2021,54801,EL,LGKP
Departures,International,2022,106733,EL,LGKP
Departures,National,2017,31266,EL,LGKP
Departures,National,2018,33356,EL,LGKP
Departures,National,2019,33459,EL,LGKP
Departures,National,2020,17614,EL,LGKP
Departures,National,2021,28376,EL,LGKP
Departures,National,2022,38799,EL,LGKP
Departures,International,2017,1306987,EL,LGKR
Departures,International,2018,1431203,EL,LGKR
Departures,International,2019,1397552,EL,LGKR
Departures,International,2020,425425,EL,LGKR
Departures,International,2021,935612,EL,LGKR
Departures,International,2022,1715518,EL,LGKR
Departures,National,2017,153722,EL,LGKR
Departures,National,2018,168791,EL,LGKR
Departures,National,2019,164984,EL,LGKR
Departures,National,2020,71027,EL,LGKR
Departures,National,2021,106886,EL,LGKR
Departures,National,2022,174877,EL,LGKR
Departures,National,2017,1782,EL,LGKS
Departures,National,2018,1493,EL,LGKS
Departures,National,2019,1254,EL,LGKS
Departures,National,2020,606,EL,LGKS
Departures,National,2021,959,EL,LGKS
Departures,National,2022,1720,EL,LGKS
Departures,International,2017,129457,EL,LGKV
Departures,International,2018,166254,EL,LGKV
Departures,International,2019,128151,EL,LGKV
Departures,International,2020,25815,EL,LGKV
Departures,International,2021,63454,EL,LGKV
Departures,International,2022,109843,EL,LGKV
Departures,National,2017,37897,EL,LGKV
Departures,National,2018,38602,EL,LGKV
Departures,National,2019,33910,EL,LGKV
Departures,National,2020,13148,EL,LGKV
Departures,National,2021,16417,EL,LGKV
Departures,National,2022,22292,EL,LGKV
Departures,National,2017,7368,EL,LGKY
Departures,National,2018,6060,EL,LGKY
Departures,National,2019,5279,EL,LGKY
Departures,National,2020,3087,EL,LGKY
Departures,National,2021,5237,EL,LGKY
Departures,National,2022,7773,EL,LGKY
Departures,National,2017,3974,EL,LGKZ
Departures,National,2018,3088,EL,LGKZ
Departures,National,2019,2251,EL,LGKZ
Departures,National,2020,869,EL,LGKZ
Departures,National,2021,1448,EL,LGKZ
Departures,National,2022,2055,EL,LGKZ
Departures,National,2017,15537,EL,LGLE
Departures,National,2018,13312,EL,LGLE
Departures,National,2019,12755,EL,LGLE
Departures,National,2020,6450,EL,LGLE
Departures,National,2021,8778,EL,LGLE
Departures,National,2022,10256,EL,LGLE
Departures,International,2017,10188,EL,LGLM
Departures,International,2018,11217,EL,LGLM
Departures,International,2019,11750,EL,LGLM
Departures,International,2020,2470,EL,LGLM
Departures,International,2021,3238,EL,LGLM
Departures,International,2022,13829,EL,LGLM
Departures,National,2017,40025,EL,LGLM
Departures,National,2018,44234,EL,LGLM
Departures,National,2019,48292,EL,LGLM
Departures,National,2020,29293,EL,LGLM
Departures,National,2021,43678,EL,LGLM
Departures,National,2022,52105,EL,LGLM
